DATAFLOW,LAST UPDATE,freq,building,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2017,980,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2018,970,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2019,960,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2020,960,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2021,870,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2022,1000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Podgorica,2023,1150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2013,34500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2014,30800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2015,30200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2016,30800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2017,33300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2018,30100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2019,33800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2020,33950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2021,30250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2022,30850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Skopje,2023,35700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2013,900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2014,980,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2015,1020,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2016,1250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2017,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2018,1400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2019,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2020,1550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2021,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2022,1400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Valletta,2023,1550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2013,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2014,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2015,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2016,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2017,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2018,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2019,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2020,2050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2021,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2022,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Den Haag,2023,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2013,21400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2014,21900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2015,21200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2016,21600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2017,23700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2018,23800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2019,25300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2020,25600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2021,26100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2022,28500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Oslo,2023,33500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2013,5300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2014,4550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2015,5300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2016,6150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2017,6050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2018,5150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2019,4900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2020,5200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2021,4700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2022,5450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Warszawa,2023,6400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2013,920,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2014,970,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2015,1150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2016,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2017,1650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2018,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2019,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2020,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2021,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2022,2450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Lisboa,2023,2300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2013,5050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2014,4000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2015,4350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2016,4400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2017,4800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2018,5350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2019,5450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2020,5550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2021,4400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2022,5450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bucuresti,2023,5950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2013,143000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2014,114500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2015,144500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2016,155000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2017,145500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2018,159500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2019,165000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2020,164600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2021,158700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2022,199650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Beograd (Belgrade),2023,228700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2013,23000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2014,24200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2015,26400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2016,30000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2017,29900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2018,32000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2019,30200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2020,30800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2021,29100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2022,30850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Stockholm,2023,31250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2013,940,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2014,840,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2015,1000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2016,1150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2017,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2018,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2019,1500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2020,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2021,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2022,1650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ljubljana,2023,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2013,1050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2014,1130,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2015,1090,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2016,1110,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2017,1050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2018,1150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2019,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2020,1250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2021,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2022,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Bratislava,2023,1600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2013,1250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2014,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2015,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2016,1600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2017,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2018,2150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2019,2500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2020,2700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2021,3950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2022,6400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Ankara,2023,19700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2013,2900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2014,2700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2015,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2016,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2017,2900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2018,2650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2019,2750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2020,2800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2021,2600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2022,3050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,London,2023,3300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2013,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2014,1100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2015,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2016,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2017,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2018,1250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2019,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2020,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Culham,2021,1550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Prishtinë,2021,700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Prishtinë,2022,560,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,3-bedroom flats,National currency,Prishtinë,2023,580,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2013,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2014,1150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2015,1400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2016,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2017,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2018,1400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2019,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2020,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2021,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2022,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Tiranë (Tirana),2023,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2013,2800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2014,2600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2015,2600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2016,3250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2017,3400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2018,3100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2019,3400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2020,3500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2021,3900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2022,3750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Wien,2023,3850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2014,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2015,1400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2016,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2017,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2018,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2019,1650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2020,1650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2021,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2022,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sarajevo,2023,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2013,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2014,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2015,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2016,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2017,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2018,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2019,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2020,2050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2021,2200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2022,2400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Bruxelles/Brussel,2023,2550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2013,870,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2014,930,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2015,940,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2016,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2017,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2018,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2019,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,Euro,Sofia,2020,1500,,
